
		########################################
		#    ADC to memory transfer via DMA.   #
		########################################

Buffer 1:
========

 Index 	  Address         Value(h)        Value(d)     voltage (mV)
   1963	 0x20000f6c       0x000078ac        30892           1555
   1964	 0x20000f70       0x0000698e        27022           1360
   1965	 0x20000f74       0x0000588e        22670           1141
   1966	 0x20000f78       0x000051e2        20962           1055
   1967	 0x20000f7c       0x000045e8        17896           901
   1968	 0x20000f80       0x000050d0        20688           1041
   1969	 0x20000f84       0x00004834        18484           930
   1970	 0x20000f88       0x000043a0        17312           871
   1971	 0x20000f8c       0x000059a8        22952           1155
   1972	 0x20000f90       0x00004c4d        19533           983
   1973	 0x20000f94       0x00005c06        23558           1186
   1974	 0x20000f98       0x00006b0b        27403           1379
   1975	 0x20000f9c       0x00007a58        31320           1577
   1976	 0x20000fa0       0x00008a00        35328           1778
   1977	 0x20000fa4       0x00009534        38196           1923
   1978	 0x20000fa8       0x000091d8        37336           1880
   1979	 0x20000fac       0x00009c88        40072           2017
   1980	 0x20000fb0       0x00009b6e        39790           2003
   1981	 0x20000fb4       0x00009fb8        40888           2058
   1982	 0x20000fb8       0x00008aaa        35498           1787
   1983	 0x20000fbc       0x00009295        37525           1889
   1984	 0x20000fc0       0x00009be0        39904           2009
   1985	 0x20000fc4       0x00009d34        40244           2026
   1986	 0x20000fc8       0x0000993c        39228           1975
   1987	 0x20000fcc       0x000080bf        32959           1659
   1988	 0x20000fd0       0x00006cb1        27825           1401
   1989	 0x20000fd4       0x000075c7        30151           1518
   1990	 0x20000fd8       0x00007a13        31251           1573
   1991	 0x20000fdc       0x000065d8        26072           1312
   1992	 0x20000fe0       0x00006b08        27400           1379
   1993	 0x20000fe4       0x0000797f        31103           1566
   1994	 0x20000fe8       0x0000667f        26239           1321
   1995	 0x20000fec       0x000064e7        25831           1300
   1996	 0x20000ff0       0x00006dac        28076           1413
   1997	 0x20000ff4       0x00007227        29223           1471
   1998	 0x20000ff8       0x00005ecc        24268           1221
   1999	 0x20000ffc       0x00005b58        23384           1177
   2000	 0x20001000       0x00006e0e        28174           1418
   2001	 0x20001004       0x00007120        28960           1458
   2002	 0x20001008       0x000060e8        24808           1249
   2003	 0x2000100c       0x000054ec        21740           1094
   2004	 0x20001010       0x000060c4        24772           1247
   2005	 0x20001014       0x0000562c        22060           1110
   2006	 0x20001018       0x00005cff        23807           1198
   2007	 0x2000101c       0x00006740        26432           1330
   2008	 0x20001020       0x0000614d        24909           1254
   2009	 0x20001024       0x000053d8        21464           1080
   2010	 0x20001028       0x00006522        25890           1303
   2011	 0x2000102c       0x00006c98        27800           1399
   2012	 0x20001030       0x000074d9        29913           1506
   2013	 0x20001034       0x00007c1c        31772           1599
   2014	 0x20001038       0x000082c8        33480           1685
   2015	 0x2000103c       0x00008d41        36161           1820
   2016	 0x20001040       0x00008b58        35672           1796
   2017	 0x20001044       0x00009148        37192           1872
   2018	 0x20001048       0x00007b58        31576           1589
   2019	 0x2000104c       0x000085d8        34264           1725
   2020	 0x20001050       0x00007c64        31844           1603
   2021	 0x20001054       0x00008258        33368           1680
   2022	 0x20001058       0x00008d58        36184           1822
   2023	 0x2000105c       0x00008d5f        36191           1822
   2024	 0x20001060       0x00008b2b        35627           1793
   2025	 0x20001064       0x0000928c        37516           1889
   2026	 0x20001068       0x00009b0a        39690           1998
   2027	 0x2000106c       0x0000a058        41048           2066
   2028	 0x20001070       0x000089dc        35292           1777
   2029	 0x20001074       0x00009460        37984           1912
   2030	 0x20001078       0x00009341        37697           1898
   2031	 0x2000107c       0x00009ac8        39624           1995
   2032	 0x20001080       0x0000a0f8        41208           2074
   2033	 0x20001084       0x0000874f        34639           1744
   2034	 0x20001088       0x00007896        30870           1554
   2035	 0x2000108c       0x00006868        26728           1345
   2036	 0x20001090       0x00005dff        24063           1211
   2037	 0x20001094       0x000065b5        26037           1311
   2038	 0x20001098       0x00006bdb        27611           1390
   2039	 0x2000109c       0x00007738        30520           1536
   2040	 0x200010a0       0x00006cc0        27840           1401
   2041	 0x200010a4       0x000076df        30431           1532
   2042	 0x200010a8       0x00006f6f        28527           1436
   2043	 0x200010ac       0x00006504        25860           1302
   2044	 0x200010b0       0x00006e40        28224           1421
   2045	 0x200010b4       0x0000697c        27004           1359
   2046	 0x200010b8       0x00005b3c        23356           1176
   2047	 0x200010bc       0x00006cad        27821           1400
   2048	 0x200010c0       0x0000730c        29452           1483
   2049	 0x200010c4       0x000081f8        33272           1675
   2050	 0x200010c8       0x00008e3a        36410           1833
   2051	 0x200010cc       0x000083b1        33713           1697
   2052	 0x200010d0       0x00008ae8        35560           1790
   2053	 0x200010d4       0x000090ac        37036           1864
   2054	 0x200010d8       0x00007c62        31842           1603
   2055	 0x200010dc       0x00008340        33600           1691
   2056	 0x200010e0       0x00008c6c        35948           1810
   2057	 0x200010e4       0x00008db9        36281           1826
   2058	 0x200010e8       0x000081cc        33228           1673
   2059	 0x200010ec       0x00006c9c        27804           1400
   2060	 0x200010f0       0x00007578        30072           1514
   2061	 0x200010f4       0x00007988        31112           1566
   2062	 0x200010f8       0x00006670        26224           1320
   2063	 0x200010fc       0x0000618b        24971           1257
   2064	 0x20001100       0x000054a4        21668           1091
   2065	 0x20001104       0x0000639b        25499           1283
   2066	 0x20001108       0x00007108        28936           1457
   2067	 0x2000110c       0x000061f0        25072           1262
   2068	 0x20001110       0x0000518c        20876           1051
   2069	 0x20001114       0x00004827        18471           930
   2070	 0x20001118       0x0000446b        17515           881
   2071	 0x2000111c       0x00005540        21824           1098
   2072	 0x20001120       0x0000608e        24718           1244
   2073	 0x20001124       0x00005547        21831           1099
   2074	 0x20001128       0x000061c5        25029           1260
   2075	 0x2000112c       0x00005207        20999           1057
   2076	 0x20001130       0x000043b4        17332           872
   2077	 0x20001134       0x00005902        22786           1147
   2078	 0x20001138       0x00004eb9        20153           1014
   2079	 0x2000113c       0x00004e98        20120           1013
   2080	 0x20001140       0x00005698        22168           1116
   2081	 0x20001144       0x0000534d        21325           1073
   2082	 0x20001148       0x00006770        26480           1333
   2083	 0x2000114c       0x000060c3        24771           1247
   2084	 0x20001150       0x00005438        21560           1085
   2085	 0x20001154       0x00006421        25633           1290
   2086	 0x20001158       0x00007003        28675           1443
   2087	 0x2000115c       0x0000670b        26379           1328
   2088	 0x20001160       0x00006278        25208           1269
   2089	 0x20001164       0x00007338        29496           1485
   2090	 0x20001168       0x00008021        32801           1651
   2091	 0x2000116c       0x00006e5c        28252           1422
   2092	 0x20001170       0x00006ae8        27368           1378
   2093	 0x20001174       0x00007b38        31544           1588
   2094	 0x20001178       0x000084c4        33988           1711
   2095	 0x2000117c       0x00008778        34680           1746
   2096	 0x20001180       0x0000781a        30746           1548
   2097	 0x20001184       0x00006bc0        27584           1388
   2098	 0x20001188       0x000078f0        30960           1558
   2099	 0x2000118c       0x00006677        26231           1320
   2100	 0x20001190       0x000063a8        25512           1284
   2101	 0x20001194       0x000071d1        29137           1467
   2102	 0x20001198       0x000060bb        24763           1246
   2103	 0x2000119c       0x00005560        21856           1100
   2104	 0x200011a0       0x00005ddf        24031           1210
   2105	 0x200011a4       0x000065fa        26106           1314
   2106	 0x200011a8       0x00006bc6        27590           1389
   2107	 0x200011ac       0x00007848        30792           1550
   2108	 0x200011b0       0x00006aa0        27296           1374
   2109	 0x200011b4       0x00007974        31092           1565
   2110	 0x200011b8       0x00006824        26660           1342
   2111	 0x200011bc       0x00005f32        24370           1227
   2112	 0x200011c0       0x000059e0        23008           1158
   2113	 0x200011c4       0x00004c3a        19514           982
   2114	 0x200011c8       0x00005c3c        23612           1188
   2115	 0x200011cc       0x00006b98        27544           1386
   2116	 0x200011d0       0x00007940        31040           1562
   2117	 0x200011d4       0x00006620        26144           1316
   2118	 0x200011d8       0x00006b3b        27451           1382
   2119	 0x200011dc       0x000079a7        31143           1568
   2120	 0x200011e0       0x000067c8        26568           1337
   2121	 0x200011e4       0x00005ffb        24571           1237
   2122	 0x200011e8       0x00005718        22296           1122
   2123	 0x200011ec       0x00005423        21539           1084
   2124	 0x200011f0       0x0000645b        25691           1293
   2125	 0x200011f4       0x00007100        28928           1456
   2126	 0x200011f8       0x00006284        25220           1269
   2127	 0x200011fc       0x00007378        29560           1488
   2128	 0x20001200       0x00008080        32896           1656
   2129	 0x20001204       0x00006e10        28176           1418
   2130	 0x20001208       0x00007190        29072           1463
   2131	 0x2000120c       0x000060ca        24778           1247
   2132	 0x20001210       0x00005390        21392           1077
   2133	 0x20001214       0x000066aa        26282           1323
   2134	 0x20001218       0x000062fc        25340           1275
   2135	 0x2000121c       0x000072fe        29438           1482
   2136	 0x20001220       0x00008178        33144           1668
   2137	 0x20001224       0x00006a70        27248           1372
   2138	 0x20001228       0x00007b29        31529           1587
   2139	 0x2000122c       0x0000890b        35083           1766
   2140	 0x20001230       0x00007260        29280           1474
   2141	 0x20001234       0x00008241        33345           1679
   2142	 0x20001238       0x00008ddc        36316           1828
   2143	 0x2000123c       0x00008300        33536           1688
   2144	 0x20001240       0x00008dca        36298           1827
   2145	 0x20001244       0x00008288        33416           1682
   2146	 0x20001248       0x00008cfb        36091           1817
   2147	 0x2000124c       0x00008cd8        36056           1815
   2148	 0x20001250       0x00008cb8        36024           1813
   2149	 0x20001254       0x00008ed8        36568           1841
   2150	 0x20001258       0x00007f7f        32639           1643
   2151	 0x2000125c       0x000071d7        29143           1467
   2152	 0x20001260       0x0000609e        24734           1245
   2153	 0x20001264       0x00005589        21897           1102
   2154	 0x20001268       0x00006068        24680           1242
   2155	 0x2000126c       0x00005618        22040           1109
   2156	 0x20001270       0x00005d2a        23850           1200
   2157	 0x20001274       0x000068a8        26792           1349
   2158	 0x20001278       0x00005bb8        23480           1182
   2159	 0x2000127c       0x00006bb2        27570           1388
   2160	 0x20001280       0x0000776f        30575           1539
   2161	 0x20001284       0x00006cf7        27895           1404
   2162	 0x20001288       0x00007669        30313           1526
   2163	 0x2000128c       0x00006f86        28550           1437
   2164	 0x20001290       0x00006798        26520           1335
   2165	 0x20001294       0x00005e5f        24159           1216
   2166	 0x20001298       0x000063da        25562           1287
   2167	 0x2000129c       0x000073b8        29624           1491
   2168	 0x200012a0       0x00007e60        32352           1629
   2169	 0x200012a4       0x00007508        29960           1508
   2170	 0x200012a8       0x00007a30        31280           1575
   2171	 0x200012ac       0x00008930        35120           1768
   2172	 0x200012b0       0x0000743a        29754           1498
   2173	 0x200012b4       0x00007ba8        31656           1594
   2174	 0x200012b8       0x0000847f        33919           1707
   2175	 0x200012bc       0x000088c7        35015           1763
   2176	 0x200012c0       0x000074f3        29939           1507
   2177	 0x200012c4       0x00007c04        31748           1598
   2178	 0x200012c8       0x00008440        33856           1704
   2179	 0x200012cc       0x000086f0        34544           1739
   2180	 0x200012d0       0x00007b4a        31562           1589
   2181	 0x200012d4       0x000086b7        34487           1736
   2182	 0x200012d8       0x00007b8b        31627           1592
   2183	 0x200012dc       0x00008518        34072           1715
   2184	 0x200012e0       0x0000851a        34074           1715
   2185	 0x200012e4       0x00008764        34660           1745
   2186	 0x200012e8       0x000078d0        30928           1557
   2187	 0x200012ec       0x000068cf        26831           1351
   2188	 0x200012f0       0x00005af3        23283           1172
   2189	 0x200012f4       0x00006d18        27928           1406
   2190	 0x200012f8       0x000075d8        30168           1519
   2191	 0x200012fc       0x00007848        30792           1550
   2192	 0x20001300       0x00006958        26968           1357
   2193	 0x20001304       0x00005980        22912           1153
   2194	 0x20001308       0x00004cd1        19665           990
   2195	 0x2000130c       0x00005df2        24050           1211
   2196	 0x20001310       0x0000647b        25723           1295
   2197	 0x20001314       0x00006cf8        27896           1404
   2198	 0x20001318       0x00007530        30000           1510
   2199	 0x2000131c       0x00007ad8        31448           1583
   2200	 0x20001320       0x000089a0        35232           1774
   2201	 0x20001324       0x000070b8        28856           1453
   2202	 0x20001328       0x000060ac        24748           1246
   2203	 0x2000132c       0x00005671        22129           1114
   2204	 0x20001330       0x00005df3        24051           1211
   2205	 0x20001334       0x0000660c        26124           1315
   2206	 0x20001338       0x00006a20        27168           1368
   2207	 0x2000133c       0x000056ed        22253           1120
   2208	 0x20001340       0x0000561a        22042           1109
   2209	 0x20001344       0x00005e9a        24218           1219
   2210	 0x20001348       0x00005c01        23553           1185
   2211	 0x2000134c       0x00006a18        27160           1367
   2212	 0x20001350       0x0000574a        22346           1125
   2213	 0x20001354       0x00005581        21889           1102
   2214	 0x20001358       0x00005fa8        24488           1233
   2215	 0x2000135c       0x00005954        22868           1151
   2216	 0x20001360       0x00004c89        19593           986
   2217	 0x20001364       0x00005bf0        23536           1185
   2218	 0x20001368       0x00006cf3        27891           1404
   2219	 0x2000136c       0x000073f8        29688           1494
   2220	 0x20001370       0x00007d70        32112           1616
   2221	 0x20001374       0x000080ac        32940           1658
   2222	 0x20001378       0x00006dc2        28098           1414
   2223	 0x2000137c       0x000073d8        29656           1493
   2224	 0x20001380       0x00007e88        32392           1631
   2225	 0x20001384       0x000072f8        29432           1482
   2226	 0x20001388       0x000081b9        33209           1672
   2227	 0x2000138c       0x00006b88        27528           1386
   2228	 0x20001390       0x000079c9        31177           1569
   2229	 0x20001394       0x0000658f        25999           1309
   2230	 0x20001398       0x00006b10        27408           1380
   2231	 0x2000139c       0x00007b64        31588           1590
   2232	 0x200013a0       0x000086d8        34520           1738
   2233	 0x200013a4       0x00007a13        31251           1573
   2234	 0x200013a8       0x00006530        25904           1304
   2235	 0x200013ac       0x00006c43        27715           1395
   2236	 0x200013b0       0x00007978        31096           1565
   2237	 0x200013b4       0x000066ed        26349           1326
   2238	 0x200013b8       0x000060b8        24760           1246
   2239	 0x200013bc       0x000054d3        21715           1093
   2240	 0x200013c0       0x000060dc        24796           1248
   2241	 0x200013c4       0x0000564c        22092           1112
   2242	 0x200013c8       0x00005da5        23973           1207
   2243	 0x200013cc       0x0000643c        25660           1292
   2244	 0x200013d0       0x00007168        29032           1461
   2245	 0x200013d4       0x0000604b        24651           1241
   2246	 0x200013d8       0x000059b8        22968           1156
   2247	 0x200013dc       0x00004b3e        19262           969
   2248	 0x200013e0       0x00005e25        24101           1213
   2249	 0x200013e4       0x0000655f        25951           1306
   2250	 0x200013e8       0x00006d40        27968           1408
   2251	 0x200013ec       0x00007510        29968           1509
   2252	 0x200013f0       0x00007a68        31336           1577
   2253	 0x200013f4       0x00008718        34584           1741
   2254	 0x200013f8       0x00007a6f        31343           1578
   2255	 0x200013fc       0x00008961        35169           1770
   2256	 0x20001400       0x00007346        29510           1485
   2257	 0x20001404       0x00007fad        32685           1645
   2258	 0x20001408       0x00007089        28809           1450
   2259	 0x2000140c       0x000063d9        25561           1287
   2260	 0x20001410       0x00007298        29336           1477
   2261	 0x20001414       0x00008160        33120           1667
   2262	 0x20001418       0x00006bb8        27576           1388
   2263	 0x2000141c       0x000077a3        30627           1542
   2264	 0x20001420       0x00006e71        28273           1423
   2265	 0x20001424       0x000069f8        27128           1366
   2266	 0x20001428       0x0000577f        22399           1127
   2267	 0x2000142c       0x00005388        21384           1076
   2268	 0x20001430       0x00006530        25904           1304
   2269	 0x20001434       0x00006ee3        28387           1429
   2270	 0x20001438       0x00006899        26777           1348
   2271	 0x2000143c       0x00005ab8        23224           1169
   2272	 0x20001440       0x00006df8        28152           1417
   2273	 0x20001444       0x000071c0        29120           1466
   2274	 0x20001448       0x000060d8        24792           1248
   2275	 0x2000144c       0x00005479        21625           1088
   2276	 0x20001450       0x00006238        25144           1266
   2277	 0x20001454       0x000051ef        20975           1056
   2278	 0x20001458       0x000045c5        17861           899
   2279	 0x2000145c       0x000051e5        20965           1055
   2280	 0x20001460       0x00004680        18048           908
   2281	 0x20001464       0x00004e30        20016           1007
   2282	 0x20001468       0x0000587d        22653           1140
   2283	 0x2000146c       0x00005158        20824           1048
   2284	 0x20001470       0x000045b2        17842           898
   2285	 0x20001474       0x00005278        21112           1063
   2286	 0x20001478       0x00004341        17217           866
   2287	 0x2000147c       0x00005a2a        23082           1162
   2288	 0x20001480       0x00004ba1        19361           974
   2289	 0x20001484       0x00005dbf        23999           1208
   2290	 0x20001488       0x00006568        25960           1307
   2291	 0x2000148c       0x00006cbc        27836           1401
   2292	 0x20001490       0x0000763d        30269           1524
   2293	 0x20001494       0x00007082        28802           1450
   2294	 0x20001498       0x00006178        24952           1256
   2295	 0x2000149c       0x00005308        21256           1070
   2296	 0x200014a0       0x000066d8        26328           1325
   2297	 0x200014a4       0x000061eb        25067           1262
   2298	 0x200014a8       0x00005308        21256           1070
   2299	 0x200014ac       0x00006528        25896           1303
   2300	 0x200014b0       0x00006e01        28161           1418
   2301	 0x200014b4       0x00007218        29208           1470
   2302	 0x200014b8       0x00005ed8        24280           1222
   2303	 0x200014bc       0x00005bbb        23483           1182
   2304	 0x200014c0       0x00006a58        27224           1370
   2305	 0x200014c4       0x00007c58        31832           1602
   2306	 0x200014c8       0x0000837d        33661           1694
   2307	 0x200014cc       0x00008ac2        35522           1788
   2308	 0x200014d0       0x00009427        37927           1909
   2309	 0x200014d4       0x000094c9        38089           1917
   2310	 0x200014d8       0x00009448        37960           1911
   2311	 0x200014dc       0x00009660        38496           1938
   2312	 0x200014e0       0x000087bb        34747           1749
   2313	 0x200014e4       0x00007867        30823           1552
   2314	 0x200014e8       0x000068fc        26876           1353
   2315	 0x200014ec       0x00005b24        23332           1174
   2316	 0x200014f0       0x00006edf        28383           1429
   2317	 0x200014f4       0x00006822        26658           1342
   2318	 0x200014f8       0x00005db8        23992           1208
   2319	 0x200014fc       0x00006500        25856           1301
   2320	 0x20001500       0x00006dd8        28120           1415
   2321	 0x20001504       0x00007338        29496           1485
   2322	 0x20001508       0x00007f57        32599           1641
   2323	 0x2000150c       0x00007279        29305           1475
   2324	 0x20001510       0x00008252        33362           1679
   2325	 0x20001514       0x00008e0b        36363           1831
   2326	 0x20001518       0x000083f8        33784           1701
   2327	 0x2000151c       0x00008751        34641           1744
   2328	 0x20001520       0x00007928        31016           1561
   2329	 0x20001524       0x00006824        26660           1342
   2330	 0x20001528       0x00005e24        24100           1213
   2331	 0x2000152c       0x00006553        25939           1306
   2332	 0x20001530       0x00006c49        27721           1395
   2333	 0x20001534       0x000077ec        30700           1545
   2334	 0x20001538       0x00006d07        27911           1405
   2335	 0x2000153c       0x000073af        29615           1491
   2336	 0x20001540       0x00007fdc        32732           1648
   2337	 0x20001544       0x000070af        28847           1452
   2338	 0x20001548       0x0000634e        25422           1280
   2339	 0x2000154c       0x0000743a        29754           1498
   2340	 0x20001550       0x00007b47        31559           1589
   2341	 0x20001554       0x000086f8        34552           1739
   2342	 0x20001558       0x00007953        31059           1563
   2343	 0x2000155c       0x0000672e        26414           1330
   2344	 0x20001560       0x000062a0        25248           1271
   2345	 0x20001564       0x0000738c        29580           1489
   2346	 0x20001568       0x00007f98        32664           1644
   2347	 0x2000156c       0x000071b0        29104           1465
   2348	 0x20001570       0x00006038        24632           1240
   2349	 0x20001574       0x000058c8        22728           1144
   2350	 0x20001578       0x00004ced        19693           991
   2351	 0x2000157c       0x00005a87        23175           1166
   2352	 0x20001580       0x00004b13        19219           967
   2353	 0x20001584       0x0000605d        24669           1242
   2354	 0x20001588       0x0000581a        22554           1135
   2355	 0x2000158c       0x00005047        20551           1034
   2356	 0x20001590       0x00004b5f        19295           971
   2357	 0x20001594       0x00006084        24708           1244
   2358	 0x20001598       0x000054e3        21731           1094
   2359	 0x2000159c       0x00006152        24914           1254
   2360	 0x200015a0       0x000052a4        21156           1065
   2361	 0x200015a4       0x000044ac        17580           885
   2362	 0x200015a8       0x000056f3        22259           1120
   2363	 0x200015ac       0x000053c5        21445           1079
   2364	 0x200015b0       0x000064f0        25840           1301
   2365	 0x200015b4       0x00006d19        27929           1406
   2366	 0x200015b8       0x000073b9        29625           1491
   2367	 0x200015bc       0x00008148        33096           1666
   2368	 0x200015c0       0x00006b01        27393           1379
   2369	 0x200015c4       0x00007a58        31320           1577
   2370	 0x200015c8       0x0000889f        34975           1761
   2371	 0x200015cc       0x000074e2        29922           1506
   2372	 0x200015d0       0x00007c47        31815           1602
   2373	 0x200015d4       0x00008290        33424           1683
   2374	 0x200015d8       0x00008d08        36104           1817
   2375	 0x200015dc       0x00008c6c        35948           1810
   2376	 0x200015e0       0x00008e06        36358           1830
   2377	 0x200015e4       0x000083fc        33788           1701
   2378	 0x200015e8       0x00008788        34696           1747
   2379	 0x200015ec       0x00007867        30823           1552
   2380	 0x200015f0       0x00006a2b        27179           1368
   2381	 0x200015f4       0x00005818        22552           1135
   2382	 0x200015f8       0x00005258        21080           1061
   2383	 0x200015fc       0x00004348        17224           867
   2384	 0x20001600       0x00005958        22872           1151
   2385	 0x20001604       0x00004dca        19914           1002
   2386	 0x20001608       0x000057c8        22472           1131
   2387	 0x2000160c       0x000052d2        21202           1067
   2388	 0x20001610       0x00006688        26248           1321
   2389	 0x20001614       0x000062b8        25272           1272
   2390	 0x20001618       0x0000750c        29964           1508
   2391	 0x2000161c       0x000079db        31195           1570
   2392	 0x20001620       0x00006605        26117           1315
   2393	 0x20001624       0x00006b7c        27516           1385
   2394	 0x20001628       0x0000786a        30826           1552
   2395	 0x2000162c       0x00006b05        27397           1379
   2396	 0x20001630       0x00007984        31108           1566
   2397	 0x20001634       0x000066b8        26296           1324
   2398	 0x20001638       0x00006248        25160           1266
   2399	 0x2000163c       0x00005104        20740           1044
   2400	 0x20001640       0x000048b8        18616           937
   2401	 0x20001644       0x000041f0        16880           849
   2402	 0x20001648       0x00003908        14600           735
   2403	 0x2000164c       0x0000356f        13679           688
   2404	 0x20001650       0x000044e9        17641           888
   2405	 0x20001654       0x00005618        22040           1109
   2406	 0x20001658       0x00005ca8        23720           1194
   2407	 0x2000165c       0x0000684c        26700           1344
   2408	 0x20001660       0x00005f58        24408           1229
   2409	 0x20001664       0x00005958        22872           1151
   2410	 0x20001668       0x00004d8d        19853           999
   2411	 0x2000166c       0x000057c8        22472           1131
   2412	 0x20001670       0x00005308        21256           1070
   2413	 0x20001674       0x000067ba        26554           1337
   2414	 0x20001678       0x00005e8e        24206           1218
   2415	 0x2000167c       0x00005bb3        23475           1182
   2416	 0x20001680       0x00006ae0        27360           1377
   2417	 0x20001684       0x00007a78        31352           1578
   2418	 0x20001688       0x00008a88        35464           1785
   2419	 0x2000168c       0x000092f8        37624           1894
   2420	 0x20001690       0x00009910        39184           1973
   2421	 0x20001694       0x00008078        32888           1656
   2422	 0x20001698       0x00006dff        28159           1417
   2423	 0x2000169c       0x00007405        29701           1495
   2424	 0x200016a0       0x00007d41        32065           1614
   2425	 0x200016a4       0x00008064        32868           1655
   2426	 0x200016a8       0x00006ee8        28392           1429
   2427	 0x200016ac       0x00006859        26713           1345
   2428	 0x200016b0       0x00005d5d        23901           1203
   2429	 0x200016b4       0x00006536        25910           1304
   2430	 0x200016b8       0x00006dac        28076           1413
   2431	 0x200016bc       0x00007327        29479           1484
   2432	 0x200016c0       0x000080be        32958           1659
   2433	 0x200016c4       0x00006eaa        28330           1426
   2434	 0x200016c8       0x00006782        26498           1334
   2435	 0x200016cc       0x00006098        24728           1245
   2436	 0x200016d0       0x00005638        22072           1111
   2437	 0x200016d4       0x00005d01        23809           1198
   2438	 0x200016d8       0x00006799        26521           1335
   2439	 0x200016dc       0x00005ed8        24280           1222
   2440	 0x200016e0       0x00005b48        23368           1176
   2441	 0x200016e4       0x00006de1        28129           1416
   2442	 0x200016e8       0x00007120        28960           1458
   2443	 0x200016ec       0x0000616d        24941           1255
   2444	 0x200016f0       0x00005354        21332           1074
   2445	 0x200016f4       0x000066b3        26291           1323
   2446	 0x200016f8       0x0000633a        25402           1279
   2447	 0x200016fc       0x00007239        29241           1472
   2448	 0x20001700       0x00008268        33384           1681
   2449	 0x20001704       0x00008dbc        36284           1827
   2450	 0x20001708       0x00008360        33632           1693
   2451	 0x2000170c       0x00008cb9        36025           1814
   2452	 0x20001710       0x00008c37        35895           1807
   2453	 0x20001714       0x00008f64        36708           1848
   2454	 0x20001718       0x00007fe1        32737           1648
   2455	 0x2000171c       0x0000717e        29054           1462
   2456	 0x20001720       0x00006124        24868           1252
   2457	 0x20001724       0x000052d5        21205           1067
   2458	 0x20001728       0x000067d8        26584           1338
   2459	 0x2000172c       0x00005fa8        24488           1233
   2460	 0x20001730       0x00005898        22680           1142
   2461	 0x20001734       0x00004f49        20297           1022
   2462	 0x20001738       0x00004bd9        19417           977
   2463	 0x2000173c       0x00005ed9        24281           1222
   2464	 0x20001740       0x00005c18        23576           1187
   2465	 0x20001744       0x000069d8        27096           1364
   2466	 0x20001748       0x000058a8        22696           1142
   2467	 0x2000174c       0x00004db8        19896           1001
   2468	 0x20001750       0x00005877        22647           1140
   2469	 0x20001754       0x000053c8        21448           1079
   2470	 0x20001758       0x00006318        25368           1277
   2471	 0x2000175c       0x00007362        29538           1487
   2472	 0x20001760       0x00007f64        32612           1642
   2473	 0x20001764       0x00007248        29256           1473
   2474	 0x20001768       0x000084e0        34016           1712
   2475	 0x2000176c       0x000084d0        34000           1712
   2476	 0x20001770       0x000086e8        34536           1739
   2477	 0x20001774       0x000079f0        31216           1571
   2478	 0x20001778       0x000065f8        26104           1314
   2479	 0x2000177c       0x00006cda        27866           1403
   2480	 0x20001780       0x000072c0        29376           1479
   2481	 0x20001784       0x000081a9        33193           1671
   2482	 0x20001788       0x00006bb0        27568           1388
   2483	 0x2000178c       0x00007894        30868           1554
   2484	 0x20001790       0x00006a99        27289           1374
   2485	 0x20001794       0x00007948        31048           1563
   2486	 0x20001798       0x000067d8        26584           1338
   2487	 0x2000179c       0x00005fa8        24488           1233
   2488	 0x200017a0       0x000058a5        22693           1142
   2489	 0x200017a4       0x00004fbd        20413           1027
   2490	 0x200017a8       0x00004a64        19044           958
   2491	 0x200017ac       0x00003dc0        15808           795
   2492	 0x200017b0       0x00004c5b        19547           984
   2493	 0x200017b4       0x00005bf8        23544           1185
   2494	 0x200017b8       0x00006b88        27528           1386
   2495	 0x200017bc       0x000077b8        30648           1543
   2496	 0x200017c0       0x00006c58        27736           1396
   2497	 0x200017c4       0x00007728        30504           1535
   2498	 0x200017c8       0x00006ce0        27872           1403
   2499	 0x200017cc       0x0000748e        29838           1502
   2500	 0x200017d0       0x00007b5f        31583           1590
   2501	 0x200017d4       0x000086a4        34468           1735
   2502	 0x200017d8       0x00007c50        31824           1602
   2503	 0x200017dc       0x0000818b        33163           1669
   2504	 0x200017e0       0x00006c39        27705           1395
   2505	 0x200017e4       0x000077ab        30635           1542
   2506	 0x200017e8       0x00006ca1        27809           1400
   2507	 0x200017ec       0x000075f8        30200           1520
   2508	 0x200017f0       0x00007748        30536           1537
   2509	 0x200017f4       0x00006dc4        28100           1414
   2510	 0x200017f8       0x00007317        29463           1483
   2511	 0x200017fc       0x000080fb        33019           1662
   2512	 0x20001800       0x00006d3b        27963           1408
   2513	 0x20001804       0x000072b0        29360           1478
   2514	 0x20001808       0x00008152        33106           1667
   2515	 0x2000180c       0x00006e6b        28267           1423
   2516	 0x20001810       0x000068f0        26864           1352
   2517	 0x20001814       0x00005b26        23334           1174
   2518	 0x20001818       0x00006c44        27716           1395
   2519	 0x2000181c       0x0000777f        30591           1540
   2520	 0x20001820       0x00006f48        28488           1434
   2521	 0x20001824       0x000065d2        26066           1312
   2522	 0x20001828       0x00006bac        27564           1387
   2523	 0x2000182c       0x00007878        30840           1552
   2524	 0x20001830       0x00006930        26928           1355
   2525	 0x20001834       0x00005c68        23656           1191
   2526	 0x20001838       0x00006910        26896           1354
   2527	 0x2000183c       0x00005a98        23192           1167
   2528	 0x20001840       0x00006e12        28178           1418
   2529	 0x20001844       0x000071dc        29148           1467
   2530	 0x20001848       0x000060c6        24774           1247
   2531	 0x2000184c       0x000053c9        21449           1080
   2532	 0x20001850       0x000064a8        25768           1297
